x,y,z
-16.939,37.134,242.05
-16.882,37.793,242.16
-16.477,38.216,242.45
-15.177,37.828,243.91
-19.683,38.236,242.68
-20.061,37.847,242.25
-20.619,37.953,242.65
-20.151,38.097,242.66
-20.241,38.342,243.08
-17.583,37.849,241.97
-19.149,38.786,243.28
-19.707,38.892,243.68
-19.239,39.036,243.7
-18.77,39.176,243.71
-19.328,39.282,244.11
-16.719,38.96,242.89
-16.902,39.436,243.96
-14.816,33.225,238.36
-13.47,32.969,237.4
-15.099,34.236,237.69
-15.305,34.582,238.91
-13.647,33.691,236.24
-13.876,34.243,237.95
-13.903,34.164,239.39
-12.557,33.908,238.44
-14.383,35.61,238.46
-14.686,34.449,237.65
-14.597,35.511,239.83
-12.53,33.987,237
-13,35.286,237.48
-14.032,34.802,237.58
-13.859,34.29,237.09
-12.963,35.182,238.98
-12.124,32.713,236.45
-10.777,32.458,235.5
-12.572,34.181,235.47
-13.428,33.088,235.24
-12.984,33.018,234.68
-13.92,33.169,235.79
-13.542,33.407,235.72
-11.156,33.81,234.6
-12.314,33.57,234.49
-11.802,33.974,234.36
-11.184,33.731,236.04
-11.211,33.653,237.48
-11.239,33.574,238.93
-9.459,32.123,235.99
-9.8652,33.397,236.53
-9.8927,33.318,237.97
-11.59,35.005,236.59
-13.393,34.206,236.68
-12.734,34.716,236.51
-12.271,35.178,236.33
-11.617,34.926,238.03
-9.8377,33.475,235.09
-10.244,34.749,235.63
-11.569,35.09,235.14
-10.271,34.67,237.08
-11.301,34.326,234.26
-11.14,33.857,233.74
-11.887,36.117,237.15
-11.768,35.64,236.17
-10.23,34.933,234.14
-10.724,36.287,236
-12.991,35.103,240.42
-11.645,34.847,239.47
-13.442,36.715,239.35
-13.397,36.377,240.97
-12.024,36.2,238.57
-13.225,36.118,238.36
-12.73,36.379,238.31
-12.051,36.121,240.02
-12.079,36.042,241.46
-12.106,35.964,242.9
-10.326,34.513,239.96
-10.733,35.787,240.5
-10.76,35.708,241.95
-12.457,37.395,240.56
-13.967,36.522,240.76
-13.578,37.024,240.54
-13.826,37.663,241.51
-13.141,37.568,240.31
-12.485,37.316,242
-10.705,35.865,239.06
-11.111,37.139,239.61
-12.351,37.348,239.2
-11.139,37.06,241.05
-10.299,34.592,238.52
-8.5467,33.062,237.02
-8.9529,34.336,237.57
-8.9804,34.257,239.01
-10.678,35.944,237.62
-8.9254,34.414,236.12
-9.3316,35.688,236.67
-9.3591,35.609,238.11
-9.3866,35.531,239.55
-9.4141,35.452,240.99
-7.6343,34.001,238.05
-8.068,35.196,240.04
-9.7653,36.883,238.65
-11.255,37.361,238.04
-9.7928,36.804,240.1
-8.0131,35.353,237.16
-9.7378,36.962,237.21
-8.4468,36.548,239.14
-12.165,36.703,238.24
-12.627,37.999,240.16
-11.585,38.655,239.99
-10.928,36.838,237.03
-9.3041,35.767,235.23
-10.172,38.157,239.2
-8.3918,36.706,236.26
-10.256,37.094,237.02
-9.8169,37.244,237.02
-9.7264,36.995,236.61
-9.3483,37.384,237.04
-9.9061,37.49,237.44
-8.8255,37.901,238.25
-16.55,38.005,246.3
-15.204,37.749,245.35
-16.929,39.358,245.41
-15.583,39.102,244.45
-15.611,39.023,245.89
-15.638,38.944,247.34
-14.292,38.688,246.38
-16.017,40.297,246.44
-14.265,38.767,244.94
-14.671,40.041,245.49
-15.989,40.376,245
-14.698,39.962,246.93
-13.858,37.493,244.4
-12.512,37.237,243.44
-13.831,37.572,242.96
-14.237,38.846,243.5
-15.551,39.184,242.99
-12.891,38.59,242.55
-14.123,38.831,242.21
-12.919,38.511,243.99
-12.946,38.432,245.43
-11.194,36.903,243.93
-11.6,38.176,244.48
-13.325,39.785,244.53
-14.643,40.12,244.04
-13.352,39.706,245.98
-11.573,38.255,243.04
-11.979,39.529,243.58
-13.297,39.864,243.09
-12.006,39.45,245.02
-17.858,40.115,244.75
-17.069,39.961,244.19
-18.236,39.725,244.32
-18.795,39.831,244.71
-18.327,39.975,244.73
-18.416,40.221,245.14
-16.519,39.851,243.8
-17.444,39.574,243.76
-16.98,39.716,243.78
-16.891,39.466,243.42
-17.324,40.664,245.35
-17.882,40.77,245.75
-17.414,40.914,245.76
-16.945,41.054,245.78
-17.504,41.16,246.18
-16.536,40.514,244.79
-16.068,40.658,244.81
-15.978,40.408,244.4
-15.599,40.798,244.83
-16.158,40.904,245.22
-15.077,41.315,246.03
-14.459,39.638,242.97
-13.136,39.465,241.97
-12.865,38.672,241.1
-14.634,40.147,243.54
-15.175,40.255,243.85
-14.72,40.395,243.86
-14.26,40.534,243.88
-14.809,40.639,244.27
-13.731,41.059,245.08
-11.951,39.608,242.14
-13.752,39.979,242.92
-13.373,40.134,242.91
-13.287,39.894,242.54
-12.919,40.273,242.93
-13.461,40.376,243.31
-12.385,40.803,244.12
-14.726,39.883,248.37
-13.38,39.627,247.42
-15.104,41.236,247.47
-13.758,40.98,246.52
-13.786,40.901,247.96
-13.813,40.822,249.4
-13.841,40.744,250.85
-12.467,40.566,248.45
-14.192,42.175,248.51
-14.22,42.096,249.95
-12.44,40.645,247.01
-12.846,41.919,247.55
-14.165,42.254,247.06
-12.874,41.84,248.99
-12.034,39.371,246.46
-10.281,37.842,244.97
-10.688,39.116,245.51
-12.412,40.724,245.57
-10.66,39.194,244.07
-11.066,40.468,244.61
-11.094,40.389,246.06
-11.121,40.311,247.5
-9.3691,38.781,246
-9.7754,40.055,246.54
-11.5,41.663,246.6
-12.819,41.998,246.11
-11.528,41.584,248.04
-9.7479,40.133,245.1
-10.154,41.407,245.65
-11.473,41.742,245.16
-10.182,41.328,247.09
-16.033,41.993,246.81
-15.245,41.843,246.26
-16.412,41.603,246.39
-16.97,41.709,246.78
-16.502,41.853,246.8
-16.591,42.099,247.21
-14.687,41.737,245.86
-13.899,41.587,245.3
-15.624,41.453,245.83
-15.156,41.597,245.84
-15.066,41.347,245.43
-15.499,42.542,247.42
-16.058,42.648,247.81
-15.59,42.792,247.83
-15.121,42.932,247.85
-15.679,43.038,248.24
-14.598,43.449,249.05
-14.712,42.393,246.86
-14.244,42.537,246.88
-14.153,42.286,246.47
-13.775,42.676,246.89
-14.333,42.782,247.29
-13.252,43.193,248.1
-13.341,41.481,244.91
-12.553,41.331,244.35
-14.278,41.198,244.87
-13.81,41.342,244.89
-13.72,41.091,244.48
-11.039,40.547,243.17
-12.932,40.942,243.92
-12.464,41.086,243.94
-12.374,40.835,243.53
-11.995,41.225,243.95
-12.807,42.03,245.51
-13.366,42.137,245.91
-12.898,42.281,245.92
-12.429,42.42,245.94
-12.987,42.526,246.34
-11.906,42.937,247.14
-10.127,41.486,244.2
-12.02,41.881,244.95
-11.552,42.025,244.97
-11.461,41.775,244.56
-11.083,42.164,244.99
-11.641,42.27,245.38
-10.56,42.681,246.19
-11.166,36.982,242.49
-9.8203,36.726,241.54
-9.8478,36.647,242.98
-11.545,38.334,241.59
-10.199,38.078,240.64
-10.226,37.999,242.08
-10.254,37.921,243.52
-8.5017,36.391,242.03
-8.9354,37.586,244.01
-10.633,39.273,242.63
-8.8805,37.743,241.13
-10.605,39.352,241.18
-9.3142,38.938,243.12
-8.4743,36.47,240.59
-7.1557,36.135,241.07
-8.853,37.822,239.69
-7.5345,37.488,240.18
-9.2592,39.096,240.23
-7.9132,38.84,239.28
-11.808,39.273,240.97
-10.339,38.683,239.42
-11.94,39.64,241.55
-12.465,39.738,241.95
-12.03,39.888,241.95
-11.564,40.027,241.97
-12.119,40.133,242.36
-11.147,39.489,240.98
-10.684,39.635,241
-10.594,39.385,240.59
-10.215,39.774,241.02
-10.774,39.88,241.41
-9.6929,40.291,242.22
-9.7833,38.577,239.03
-8.994,38.429,238.47
-10.659,38.281,239.02
-10.25,38.438,239.01
-10.16,38.189,238.6
-7.4795,37.645,237.29
-9.3722,38.04,238.04
-8.9047,38.184,238.06
-8.8141,37.934,237.65
-8.4356,38.323,238.08
-9.2478,39.129,239.63
-9.8059,39.235,240.03
-9.3384,39.379,240.04
-8.8693,39.518,240.06
-9.4277,39.624,240.46
-8.3469,40.035,241.27
-6.5672,38.584,238.33
-8.4602,38.979,239.08
-7.9924,39.123,239.09
-7.9018,38.873,238.68
-7.5233,39.262,239.11
-8.0817,39.368,239.5
-7.0009,39.779,240.31
-9.3417,38.86,244.56
-8.0231,38.525,245.05
-9.7204,40.212,243.66
-8.4019,39.877,244.15
-8.4293,39.799,245.59
-8.8081,41.151,244.69
-8.8356,41.072,246.14
-8.7806,41.23,243.25
-7.4896,40.817,245.18
-10.649,40.969,243
-9.8614,40.819,242.44
-11.028,40.58,242.57
-11.586,40.686,242.97
-11.118,40.83,242.98
-11.207,41.075,243.4
-10.24,40.43,242.02
-9.7721,40.574,242.03
-9.6815,40.324,241.62
-9.303,40.713,242.05
-10.115,41.519,243.61
-10.674,41.625,244
-10.206,41.769,244.02
-9.7367,41.908,244.04
-10.295,42.014,244.43
-9.2143,42.425,245.24
-7.4346,40.974,242.3
-9.3276,41.369,243.05
-8.8598,41.513,243.06
-8.7692,41.263,242.65
-8.3907,41.652,243.08
-8.9491,41.758,243.48
-7.8683,42.169,244.28
-8.8939,40.174,241.06
-8.4261,40.318,241.08
-8.3355,40.068,240.67
-7.957,40.457,241.1
-8.5154,40.563,241.49
-5.6549,39.523,239.36
-7.5479,39.918,240.11
-7.0801,40.062,240.12
-6.9895,39.812,239.71
-6.611,40.201,240.14
-7.1694,40.308,240.54
-6.0886,40.718,241.35
-7.4232,41.007,241.7
-7.9816,41.113,242.1
-7.5138,41.257,242.11
-7.0447,41.396,242.13
-7.6031,41.502,242.52
-6.5223,41.913,243.33
-4.7426,40.462,240.39
-6.6356,40.857,241.14
-6.1678,41.001,241.16
-6.0772,40.751,240.75
-5.6987,41.14,241.18
-6.2571,41.247,241.57
-5.1763,41.657,242.38
-23.669,43.809,258.06
-22.286,43.503,257.17
-22.744,43.574,258.4
-24.048,45.161,257.16
-22.702,44.905,256.21
-22.729,44.827,257.65
-22.757,44.748,259.09
-22.511,43.975,258.76
-22.735,43.547,258.82
-21.401,44.489,258.16
-22.458,43.858,258.3
-22.034,44.564,259.36
-23.136,46.1,258.2
-21.383,44.571,256.7
-21.79,45.844,257.24
-23.108,46.179,256.75
-21.817,45.766,258.69
-21.007,43.387,256.07
-22.147,43.102,256.02
-19.631,43.041,255.2
-20.846,43.006,254.96
-20.281,43.206,254.96
-21.356,44.649,255.26
-19.746,43.452,254.93
-20.01,44.394,254.3
-20.037,44.315,255.75
-19.784,43.521,255.41
-20.034,44.112,257.27
-21.188,43.874,257.16
-18.719,43.98,256.24
-19.86,43.682,256.17
-19.129,44.084,256.08
-20.444,45.588,256.29
-21.762,45.923,255.8
-20.471,45.51,257.73
-18.625,43.841,254.79
-18.807,44.295,256.03
-19.098,45.333,255.34
-20.416,45.667,254.85
-19.125,45.254,256.78
-18.849,44.388,256.41
-24.977,45.918,256.51
-24.189,45.768,255.95
-25.355,45.529,256.08
-25.912,45.634,256.47
-25.446,45.779,256.49
-25.534,46.023,256.9
-23.631,45.662,255.55
-22.842,45.508,254.99
-24.567,45.379,255.52
-24.099,45.522,255.53
-24.009,45.273,255.12
-24.443,46.468,257.11
-24.999,46.573,257.51
-24.533,46.717,257.52
-24.065,46.857,257.54
-24.622,46.961,257.93
-23.654,46.318,256.55
-23.187,46.461,256.57
-23.097,46.212,256.16
-22.719,46.6,256.59
-23.276,46.706,256.98
-22.196,47.118,257.79
-22.288,45.403,254.6
-21.495,45.25,254.04
-23.217,45.122,254.57
-22.753,45.264,254.58
-22.663,45.017,254.18
-20.943,45.146,253.65
-20.147,44.988,253.08
-21.869,44.865,253.61
-21.406,45.007,253.63
-21.317,44.761,253.22
-21.751,45.956,255.21
-22.307,46.061,255.6
-21.841,46.204,255.62
-21.374,46.343,255.63
-21.93,46.449,256.03
-20.85,46.862,256.84
-19.07,45.411,253.9
-20.959,45.805,254.65
-20.495,45.947,254.66
-20.405,45.7,254.25
-20.029,46.087,254.68
-20.583,46.192,255.07
-19.504,46.606,255.88
-21.845,45.687,260.13
-21.611,44.955,259.82
-21.908,44.502,259.92
-20.592,45.558,259.07
-21.578,44.912,259.25
-20.947,45.459,260.46
-22.223,47.039,259.23
-20.877,46.783,258.28
-20.905,46.705,259.72
-20.932,46.626,261.16
-20.624,45.66,260.75
-20.829,45.41,260.83
-19.477,46.23,260.25
-20.621,45.693,260.39
-21.311,47.978,260.26
-22.695,48.548,259.62
-21.338,47.9,261.71
-19.559,46.449,258.77
-19.965,47.723,259.31
-21.283,48.057,258.82
-19.992,47.644,260.75
-19.155,45.233,258.19
-20.296,44.883,258.15
-17.807,44.919,257.27
-18.96,44.664,257.17
-18.309,45.047,257.08
-19.531,46.528,257.32
-17.794,44.955,256.61
-17.924,45.337,256.99
-18.185,46.272,256.37
-17.779,44.998,255.83
-18.354,44.376,256.08
-18.213,46.193,257.81
-18.026,45.608,257.56
-18.24,46.114,259.26
-19.419,45.949,259.1
-18.78,46.251,259.06
-16.894,45.858,258.3
-18.124,45.876,258.02
-17.712,46.066,258
-18.226,46.155,258.5
-18.347,46.496,259
-18.619,47.467,258.36
-19.937,47.801,257.87
-18.646,47.388,259.8
-18.409,46.642,259.48
-16.879,45.903,257.48
-17.052,46.42,257.93
-17.273,47.211,257.4
-16.867,45.937,256.86
-17.347,45.416,257.07
-18.591,47.545,256.92
-17.329,47.001,258.93
-23.154,47.795,258.57
-22.364,47.644,258.01
-23.53,47.407,258.15
-24.085,47.512,258.54
-23.621,47.655,258.55
-23.702,47.877,258.96
-21.808,47.538,257.62
-21.017,47.387,257.06
-22.74,47.256,257.59
-22.275,47.399,257.6
-22.184,47.151,257.19
-21.864,49.38,260.82
-21.828,48.195,258.62
-21.362,48.339,258.64
-21.272,48.09,258.23
-20.895,48.478,258.65
-21.451,48.581,259.05
-20.371,48.996,259.86
-20.462,47.282,256.67
-19.671,47.131,256.11
-21.393,47,256.63
-20.928,47.143,256.65
-20.838,46.895,256.24
-18.158,46.35,254.93
-20.047,46.744,255.68
-19.582,46.886,255.7
-19.492,46.639,255.29
-19.117,47.025,255.71
-19.926,47.834,257.28
-20.48,47.939,257.67
-20.016,48.081,257.68
-19.551,48.22,257.7
-20.105,48.325,258.09
-19.025,48.74,258.9
-17.245,47.289,255.96
-19.129,47.682,256.72
-18.669,47.822,256.73
-18.58,47.578,256.33
-18.208,47.96,256.75
-18.757,48.065,257.14
-17.679,48.484,257.95
-18.285,42.785,254.25
-16.922,42.563,253.23
-18.032,42.06,253.34
-18.272,42.823,253.55
-18.45,43.375,253.86
-18.664,44.138,253.35
-17.318,43.882,252.4
-17.342,43.754,253.91
-17.373,43.724,255.28
-16.027,43.468,254.33
-17.512,44.22,254.95
-17.752,45.077,254.38
-17.571,44.346,255.55
-16.007,43.525,253.28
-16.264,44.317,253.77
-16.406,44.821,253.43
-15.999,43.547,252.89
-17.724,45.155,252.94
-16.471,44.821,254.84
-15.416,41.642,252.76
-15.593,42.273,252.34
-15.604,42.242,252.92
-13.982,41.072,252.02
-14.247,42.017,251.39
-14.615,41.588,252.45
-14.803,42.073,252.64
-14.267,41.96,252.44
-15.972,43.626,251.45
-14.626,43.37,250.49
-14.653,43.291,251.93
-14.681,43.212,253.38
-15.89,43.156,253.15
-15.473,43.413,253.08
-13.303,42.83,252.61
-13.603,41.811,252.36
-14.388,42.343,252.56
-14.671,43.241,252.84
-15.118,42.763,252.88
-14.838,43.774,253
-15.06,44.565,252.48
-16.378,44.9,251.99
-15.585,44.613,253.74
-15.078,44.511,253.47
-15.534,44.026,253.41
-13.307,43.035,250.98
-13.714,44.309,251.53
-15.032,44.644,251.04
-13.743,44.237,252.96
-19.602,44.885,252.7
-18.803,44.739,252.13
-20.517,44.608,252.66
-20.059,44.746,252.68
-19.971,44.504,252.28
-18.25,44.634,251.74
-17.459,44.488,251.18
-19.178,44.354,251.71
-18.715,44.495,251.72
-18.625,44.249,251.32
-19.059,45.443,253.31
-19.604,45.547,253.7
-19.147,45.685,253.71
-18.69,45.823,253.73
-19.235,45.927,254.12
-18.254,45.29,252.75
-17.8,45.427,252.76
-17.713,45.187,252.36
-17.347,45.564,252.78
-17.887,45.667,253.16
-16.886,46.358,253.8
-16.901,44.382,250.79
-16.113,44.233,250.23
-17.836,44.099,250.75
-17.369,44.243,250.77
-17.279,43.993,250.36
-15.555,44.127,249.83
-14.767,43.977,249.28
-16.491,43.843,249.8
-16.024,43.987,249.82
-15.933,43.737,249.41
-16.367,44.931,251.41
-16.913,45.035,251.79
-16.455,45.174,251.81
-15.997,45.312,251.82
-16.543,45.416,252.21
-15.538,46.097,252.85
-13.686,44.388,250.08
-15.575,44.781,250.84
-15.111,44.924,250.85
-15.021,44.676,250.44
-14.645,45.063,250.87
-15.199,45.168,251.26
-14.194,45.849,251.89
-16.544,44.769,256.3
-17.65,44.538,256.13
-15.114,44.407,255.36
-16.839,46.016,255.42
-15.087,44.486,253.92
-15.26,45.028,254.15
-15.493,45.76,254.47
-15.387,45.538,255.96
-15.377,45.344,254.74
-15.501,45.495,257.43
-16.746,45.506,257.15
-14.202,45.346,256.4
-15.927,46.955,256.45
-15.954,46.876,257.89
-16.41,46.383,258.09
-14.279,45.751,255.09
-14.581,46.699,255.5
-14.355,45.892,256.03
-14.671,45.551,254.77
-14.175,45.425,254.95
-15.975,47.302,254.83
-14.608,46.62,256.94
-14.371,45.876,256.62
-13.768,44.151,254.41
-12.422,43.895,253.46
-14.676,44.931,253.74
-14.147,45.504,253.51
-15.196,44.877,253.66
-14.047,45.144,253.75
-14.164,45.456,254.4
-12.412,43.927,252.89
-12.596,44.516,253.04
-12.801,45.248,252.56
-12.395,43.974,252.01
-13.427,45.321,253.78
-12.819,45.196,253.5
-12.829,45.169,254
-12.856,45.09,255.44
-11.51,44.835,254.49
-13.857,45.769,254.82
-12.992,45.68,254.22
-13.235,46.443,254.55
-14.267,45.756,254.73
-13.826,45.784,255.35
-13.13,45.949,255.81
-13.095,45.943,254.88
-13.687,45.904,256.17
-11.532,44.783,253.18
-12.438,45.592,253.83
-11.762,45.735,253.89
-12.944,45.581,253.73
-11.927,45.991,255.06
-17.773,46.767,254.76
-18.147,46.383,254.34
-18.698,46.488,254.73
-18.236,46.629,254.74
-18.324,46.872,255.15
-15.725,46.589,253.91
-17.234,47.322,255.37
-17.784,47.426,255.76
-17.323,47.567,255.78
-16.862,47.705,255.8
-17.411,47.81,256.18
-16.333,48.229,257
-14.626,47.038,253.88
-14.987,47.973,256.04
-14.378,46.328,252.96
-12.774,45.327,251.12
-13.28,46.78,252.93
-13.641,47.717,255.09
-11.937,46.536,251.97
-11.889,46.187,253.59
-12.371,47.73,253.96
-20.02,47.565,262.2
-18.565,46.967,261.1
-18.674,47.309,261.24
-18.584,46.989,261.45
-20.399,48.918,261.3
-20.426,48.839,262.74
-19.053,48.662,260.34
-19.08,48.583,261.79
-19.108,48.504,263.23
-17.633,47.846,262.1
-17.762,48.248,262.28
-17.67,47.921,262.49
-18.277,47.208,261.39
-19.486,49.857,262.33
-20.949,50.375,261.8
-17.734,48.327,260.83
-18.14,49.601,261.38
-19.459,49.935,260.89
-18.168,49.522,262.82
-17.328,47.053,260.29
-18.497,46.854,260.15
-18.116,47.203,260.85
-17.913,47.202,260.07
-15.923,47.031,259.21
-17.453,47.501,259.99
-17.707,48.406,259.39
-17.475,47.514,260.49
-16.361,48.15,258.44
-16.388,48.071,259.88
-16.93,47.484,260.12
-16.417,47.946,261.33
-17.538,47.626,261.3
-17.318,48.136,262.44
-15.034,47.652,260.43
-16.228,47.5,260.26
-16.794,49.345,260.42
-18.113,49.679,259.94
-16.822,49.266,261.87
-15.042,47.815,258.93
-15.448,49.089,259.47
-16.767,49.424,258.98
-15.476,49.01,260.91
-20.539,49.523,260.08
-19.982,49.418,259.69
-19.192,49.263,259.13
-20.915,49.134,259.65
-20.45,49.279,259.67
-20.36,49.029,259.26
-19.95,51.251,262.87
-20.004,50.074,260.69
-19.538,50.218,260.7
-19.447,49.968,260.29
-19.069,50.357,260.72
-19.627,50.462,261.11
-18.547,50.874,261.92
-18.64,49.158,258.73
-17.843,48.998,258.17
-19.566,48.878,258.7
-19.103,49.019,258.72
-19.014,48.773,258.31
-17.3,48.895,257.78
-16.5,48.75,257.22
-18.211,48.619,257.75
-17.755,48.757,257.77
-17.668,48.516,257.37
-18.102,49.712,259.34
-18.656,49.817,259.73
-18.191,49.96,259.75
-17.725,50.099,259.77
-18.28,50.205,260.16
-17.201,50.618,260.97
-15.496,49.436,257.85
-17.308,49.561,258.78
-16.845,49.702,258.8
-16.756,49.456,258.39
-16.383,49.839,258.82
-16.934,49.946,259.21
-15.855,50.363,260.02
-18.195,49.443,264.26
-16.849,49.187,263.31
-16.725,48.799,263.14
-16.759,48.864,263.52
-18.574,50.796,263.36
-17.228,50.54,262.41
-17.256,50.461,263.85
-17.283,50.382,265.3
-17.31,50.303,266.74
-15.937,50.126,264.34
-15.635,49.178,263.94
-16.213,49.026,263.54
-15.964,50.047,265.78
-17.662,51.735,264.4
-18.888,51.948,263.94
-17.689,51.656,265.84
-15.909,50.205,262.9
-16.316,51.479,263.44
-17.634,51.813,262.96
-16.343,51.4,264.89
-15.431,48.672,262.53
-16.601,48.479,262.39
-14.084,48.413,261.58
-15.23,48.132,261.5
-15.882,50.284,261.46
-14.13,48.754,259.96
-14.536,50.028,260.5
-14.563,49.949,261.95
-14.591,49.87,263.39
-14.333,49.06,263.04
-14.439,49.329,263.75
-15.187,49.224,263.65
-15.608,49.129,263.61
-15.185,49.209,264.19
-14.462,49.3,264.62
-13.245,49.614,262.44
-13,48.847,262.11
-13.076,49.011,262.84
-13.88,48.926,262.71
-14.261,48.868,262.66
-13.69,49.106,263.41
-13.501,49.288,263.98
-13.173,49.223,263.74
-14.97,51.223,262.49
-16.288,51.558,262
-14.997,51.144,263.93
-13.217,49.693,260.99
-13.624,50.967,261.54
-14.942,51.302,261.05
-13.651,50.888,262.98
-18.709,51.383,262.14
-18.158,51.295,261.75
-17.368,51.145,261.19
-19.09,51.012,261.72
-18.625,51.156,261.74
-18.535,50.907,261.33
-17.96,52.864,264.98
-17.893,52.559,263.85
-18.156,51.946,262.76
-17.712,52.091,262.77
-17.623,51.846,262.37
-17.25,52.23,262.79
-17.788,52.295,263.16
-16.722,52.753,263.99
-16.812,51.039,260.8
-16.022,50.888,260.24
-17.746,50.757,260.77
-17.279,50.9,260.78
-17.189,50.651,260.37
-14.531,50.151,259.04
-16.398,50.501,259.81
-15.933,50.643,259.83
-15.843,50.395,259.42
-15.486,50.762,259.86
-16.277,51.59,261.4
-16.835,51.696,261.8
-16.367,51.84,261.81
-15.899,51.979,261.83
-16.457,52.085,262.23
-15.376,52.497,263.04
-13.875,51.865,260.94
-13.55,50.963,260.19
-14.931,51.332,260.49
-14.57,51.704,260.89
-14.777,50.888,259.93
-15.483,51.439,260.85
-15.02,51.58,260.86
-15.109,51.824,261.27
-14.03,52.241,262.08
-14.636,46.541,258.38
-14.466,46.009,258.16
-14.536,46.183,258.62
-14.964,46.186,258.53
-15.798,46.316,258.27
-14.648,46.507,259.02
-13.29,46.285,257.43
-13.164,45.891,257.26
-13.188,45.923,257.67
-13.669,45.875,257.59
-13.68,45.884,256.99
-14.396,45.863,257.44
-15.015,47.894,257.49
-13.262,46.364,255.99
-13.669,47.638,256.53
-13.696,47.559,257.97
-13.724,47.48,259.42
-13.586,46.991,259.74
-14.208,46.956,259.63
-14.797,46.94,259.51
-13.738,47.439,260.17
-12.378,47.224,258.46
-12.187,46.543,258.92
-14.102,48.833,258.52
-12.35,47.303,257.02
-12.756,48.577,257.57
-14.149,49.175,256.9
-12.784,48.498,259.01
-11.98,45.92,256.47
-13.137,45.917,256.28
-10.67,46.016,255.49
-12.323,47.382,255.58
-10.497,45.781,254.14
-10.977,47.126,254.63
-11.004,47.047,256.07
-11.032,46.969,257.51
-10.753,46.094,257.14
-10.849,46.315,257.94
-9.6855,46.713,256.56
-9.5345,46.239,256.35
-9.5787,46.331,256.81
-10.204,46.151,256.78
-10.723,46.045,256.73
-11.41,48.321,256.61
-12.729,48.656,256.12
-11.438,48.242,258.05
-9.6581,46.791,255.11
-10.064,48.065,255.66
-11.383,48.4,255.17
-10.092,47.986,257.1
-15.949,48.645,256.83
-15.154,48.495,256.27
-16.873,48.366,256.8
-16.411,48.507,256.81
-16.322,48.261,256.41
-14.601,48.391,255.87
-13.806,48.235,255.31
-15.529,48.11,255.84
-15.065,48.252,255.86
-14.976,48.005,255.45
-13.167,49.879,258.08
-13.259,48.131,254.92
-14.178,47.853,254.89
-13.718,47.992,254.91
-13.63,47.749,254.5
-10.949,47.205,253.18
-12.717,48.688,255.53
-13.275,48.794,255.92
-12.808,48.938,255.94
-12.339,49.077,255.95
-12.896,49.179,256.35
-11.816,49.595,257.16
-10.037,48.144,254.22
-11.928,48.538,254.97
-11.462,48.681,254.98
-11.371,48.432,254.57
-10.994,48.821,255
-11.551,48.926,255.4
-10.47,49.339,256.2
-12.811,48.419,260.45
-12.668,47.909,260.79
-13.313,47.876,260.67
-13.885,47.881,260.54
-12.827,48.374,261.29
-11.27,47.467,259.96
-11.465,48.164,259.5
-13.253,49.997,259.4
-11.844,49.516,258.6
-11.871,49.437,260.04
-11.76,48.864,261.81
-12.429,48.785,261.71
-12.955,48.755,261.62
-11.899,49.358,261.48
-11.936,49.372,262.85
-10.553,49.103,260.53
-10.278,48.121,261.18
-10.616,48.91,262.12
-12.278,50.711,260.59
-12.305,50.632,262.03
-10.525,49.181,259.09
-10.932,50.455,259.63
-12.21,50.763,259.15
-10.959,50.376,261.07
-10.119,47.908,258.54
-9.9721,47.382,258.89
-8.7732,47.652,257.59
-8.5907,47.079,257.35
-8.6903,47.356,257.79
-9.0136,46.542,256.81
-9.4039,47.726,258.81
-8.7843,47.62,258.17
-10.498,49.26,257.65
-8.7457,47.73,256.15
-9.152,49.004,256.69
-9.1794,48.925,258.13
-9.2069,48.847,259.58
-8.9789,48.132,259.27
-9.0032,48.119,260.06
-9.2344,48.768,261.02
-9.0153,48.081,260.73
-9.8133,48.141,261.27
-7.8916,48.376,258.66
-8.3428,47.542,257.75
-8.9312,48.039,258.72
-8.255,48.135,259.65
-7.7804,48.173,259.92
-8.245,48.126,260.22
-9.5857,50.199,258.68
-10.904,50.534,258.19
-9.6131,50.12,260.12
-7.8334,48.67,257.18
-8.2396,49.943,257.73
-9.5582,50.278,257.24
-8.2671,49.864,259.17
-11.98,50.107,257.38
-12.411,51.186,260.27
-12.708,52.087,260.93
-11.34,51.742,260.17
-11.428,50.015,256.99
-10.639,49.867,256.43
-12.356,49.732,256.96
-11.895,49.876,256.97
-11.805,49.627,256.56
-9.1245,49.083,255.25
-11.017,49.478,256
-10.55,49.621,256.02
-10.459,49.372,255.61
-10.081,49.761,256.03
-10.893,50.566,257.6
-11.433,50.668,257.99
-10.983,50.814,258
-10.517,50.954,258.02
-11.063,51.03,258.4
-9.9919,51.473,259.22
-8.2122,50.022,256.28
-10.104,50.416,257.03
-9.6371,50.56,257.05
-9.5468,50.311,256.64
-9.1694,50.699,257.07
-9.7262,50.805,257.46
-8.6459,51.217,258.27
-12.901,41.761,250.44
-12.929,41.683,251.88
-11.555,41.505,249.48
-13.28,43.114,249.54
-11.934,42.858,248.59
-11.961,42.779,250.03
-11.989,42.7,251.47
-10.643,42.445,250.52
-10.67,42.366,251.96
-12.368,44.053,250.57
-10.615,42.523,249.08
-11.021,43.797,249.62
-12.34,44.132,249.13
-11.049,43.718,251.06
-10.209,41.25,248.53
-8.863,40.994,247.58
-10.588,42.602,247.63
-9.2418,42.346,246.68
-9.2693,42.267,248.12
-9.2967,42.189,249.56
-7.9507,41.933,248.61
